"reptile_ntaxa.x","reptile_mpd.obs","reptile_mpd.rand.mean","reptile_mpd.rand.sd","reptile_mpd.obs.rank","reptile_mpd.obs.z","reptile_mpd.obs.p","reptile_runs.x","reptile_NRI","grid_id","reptile_ntaxa.y","reptile_mntd.obs","reptile_mntd.rand.mean","reptile_mntd.rand.sd","reptile_mntd.obs.rank","reptile_mntd.obs.z","reptile_mntd.obs.p","reptile_runs.y","reptile_NTI","reptile_richness","reptile_PD_obs","reptile_pd_rand_mean","reptile_pd_rand_sd","reptile_pd_obs_rank","reptile_zscore","reptile_pd_obs_p","reptile_reps"
44,269.559666712474,322.157029747077,14.5703727603542,5,-3.60988451700565,0.005,999,3.60988451700565,6171,44,83.3545872272727,106.165060279279,11.2709413930579,17,-2.02383033116082,0.017,999,2.02383033116082,44,2880.436415,3478.4974522605,41513.5399499828,3,-2.9352873682616,0.002997002997003,1000
44,247.344149312896,322.330650814593,14.2992755350421,1,-5.24407696865011,0.001,999,5.24407696865011,6172,44,77.9804204545455,106.45846449049,11.6386912400491,8,-2.44684247125237,0.008,999,2.44684247125237,44,2771.482007,3486.5846064965,43166.3594463377,2,-3.44187937113806,0.001998001998002,1000
45,245.738890511111,322.454253369365,14.1183295583988,1,-5.43374218181621,0.001,999,5.43374218181621,6173,45,85.4479532,105.90622026204,11.4109467260968,33,-1.79286325255133,0.033,999,1.79286325255133,45,2832.513933,3537.1565071215,42568.0302746752,1,-3.41528619044183,0.000999000999000999,1000
47,257.494409948196,322.283795481318,13.7217453183625,1,-4.72165777967185,0.001,999,4.72165777967185,6174,47,92.1815272340425,104.287090119865,11.0208840977149,131,-1.09842030625583,0.131,999,1.09842030625583,47,3082.991603,3640.417126798,45292.5714377362,8,-2.61922834284302,0.00799200799200799,1000
48,247.807451732269,322.147695586469,13.4247939009993,1,-5.53753334333619,0.001,999,5.53753334333619,6175,48,87.6852197916667,103.769184346471,10.7641486405712,73,-1.49421613281914,0.073,999,1.49421613281914,48,3047.301689,3696.1990784435,46184.8428968133,4,-3.01943921836933,0.003996003996004,1000
54,248.956236712788,322.149068204448,12.5098073574445,1,-5.85083602011691,0.001,999,5.85083602011691,6176,54,84.0964090740741,99.3609128650132,9.73773343950401,58,-1.56756229627462,0.058,999,1.56756229627462,54,3275.854001,3999.095845233,48811.3961457806,1,-3.27357978357487,0.000999000999000999,1000
62,245.571565181385,322.121229996841,11.3871120866012,1,-6.72248277116102,0.001,999,6.72248277116102,6177,62,85.7808463548387,94.974307237657,8.69187859081627,147,-1.05770700623131,0.147,999,1.05770700623131,62,3635.107142,4380.277912131,51920.8595387018,1,-3.27027951750161,0.000999000999000999,1000
68,252.254178665496,322.141229047961,10.6543890437497,1,-6.55946109115128,0.001,999,6.55946109115128,6178,68,76.2528782352941,92.0333570919449,7.95690167581923,23,-1.98324416960023,0.023,999,1.98324416960023,68,3893.871948,4657.4208105495,55063.8284640653,1,-3.25389573531908,0.000999000999000999,1000
62,245.842411650978,322.096399917112,11.2130492473892,1,-6.80046850627077,0.001,999,6.80046850627077,6179,62,82.7008800967742,94.8353628782008,8.59529599631537,78,-1.41175856964419,0.078,999,1.41175856964419,62,3703.041285,4379.6301578995,51681.9263688745,3,-2.97615471816316,0.002997002997003,1000
70,250.388056636853,321.84987081015,10.6817694571955,1,-6.69007269438475,0.001,999,6.69007269438475,6180,70,80.9305794571429,91.0342649362219,7.99869946489084,98,-1.26316603385685,0.098,999,1.26316603385685,70,4200.836323,4752.508042649,54030.7473752523,7,-2.37334150274014,0.00699300699300699,1000
85,282.231808813445,322.09642590738,9.30711677232425,1,-4.28324024175529,0.001,999,4.28324024175529,6181,85,81.1063592470588,85.2489940087852,6.74338989996438,266,-0.614325261208507,0.266,999,0.614325261208507,85,5231.791573,5403.8150116565,58569.7409430824,243,-0.710805816832949,0.242757242757243,1000
11,310.169778,321.976543083538,31.8510888583037,291,-0.37068638802469,0.291,999,0.37068638802469,6243,11,83.5253489090909,176.751286254254,33.062700780688,1,-2.8196709628639,0.001,999,2.8196709628639,11,998.263989,1348.4421578975,26842.6070279076,23,-2.13735529154346,0.022977022977023,1000
9,299.664247,322.102439804916,36.415318990783,217,-0.61617455034776,0.217,999,0.61617455034776,6244,9,59.44785,190.2077954777,38.8475297471177,1,-3.3659783859848,0.001,999,3.3659783859848,9,793.783718,1164.9306884805,24690.9321657811,12,-2.36198522579747,0.011988011988012,1000
9,299.664247,322.102439804916,36.415318990783,217,-0.61617455034776,0.217,999,0.61617455034776,6245,9,59.44785,190.2077954777,38.8475297471177,1,-3.3659783859848,0.001,999,3.3659783859848,9,793.783718,1164.9306884805,24690.9321657811,12,-2.36198522579747,0.011988011988012,1000
10,298.455657688889,321.838245059393,34.4623544017655,216,-0.678496515296294,0.216,999,0.678496515296294,6246,10,65.1080914,183.525854078679,36.0399817867717,1,-3.28573314435313,0.001,999,3.28573314435313,10,851.80885,1257.6622848055,26344.718530548,10,-2.50047458312243,0.00999000999000999,1000
10,298.455657688889,321.838245059393,34.4623544017655,216,-0.678496515296294,0.216,999,0.678496515296294,6247,10,65.1080914,183.525854078679,36.0399817867717,1,-3.28573314435313,0.001,999,3.28573314435313,10,851.80885,1257.6622848055,26344.718530548,10,-2.50047458312243,0.00999000999000999,1000
11,295.436387018182,321.861948741087,32.8155333974069,175,-0.805276007641944,0.175,999,0.805276007641944,6248,11,71.5529774545455,177.135467109473,32.95800887459,2,-3.20354576202356,0.002,999,3.20354576202356,11,919.809769,1345.2600084935,26993.5393735381,11,-2.58951753456221,0.010989010989011,1000
11,295.436387018182,321.861948741087,32.8155333974069,175,-0.805276007641944,0.175,999,0.805276007641944,6249,11,71.5529774545455,177.135467109473,32.95800887459,2,-3.20354576202356,0.002,999,3.20354576202356,11,919.809769,1345.2600084935,26993.5393735381,11,-2.58951753456221,0.010989010989011,1000
11,295.436387018182,321.861948741087,32.8155333974069,175,-0.805276007641944,0.175,999,0.805276007641944,6250,11,71.5529774545455,177.135467109473,32.95800887459,2,-3.20354576202356,0.002,999,3.20354576202356,11,919.809769,1345.2600084935,26993.5393735381,11,-2.58951753456221,0.010989010989011,1000
11,295.436387018182,321.861948741087,32.8155333974069,175,-0.805276007641944,0.175,999,0.805276007641944,6251,11,71.5529774545455,177.135467109473,32.95800887459,2,-3.20354576202356,0.002,999,3.20354576202356,11,919.809769,1345.2600084935,26993.5393735381,11,-2.58951753456221,0.010989010989011,1000
15,313.162519561905,322.520234191992,27.1561877620826,306,-0.34458867025338,0.306,999,0.34458867025338,6252,15,107.961609466667,158.678655443443,26.0929733001216,24,-1.9437051267952,0.024,999,1.9437051267952,15,1335.980464,1670.135209616,30989.1479094935,35,-1.89820370115782,0.034965034965035,1000
15,313.162519561905,322.520234191992,27.1561877620826,306,-0.34458867025338,0.306,999,0.34458867025338,6253,15,107.961609466667,158.678655443443,26.0929733001216,24,-1.9437051267952,0.024,999,1.9437051267952,15,1335.980464,1670.135209616,30989.1479094935,35,-1.89820370115782,0.034965034965035,1000
15,319.421841447619,322.860995089737,26.7634738297392,388,-0.128501765652587,0.388,999,0.128501765652587,6254,15,89.4128197333333,158.423077386987,25.9897499382373,5,-2.65528748132058,0.005,999,2.65528748132058,15,1318.570885,1667.9487941745,30048.1708462465,21,-2.01551679565736,0.020979020979021,1000
16,311.8421865,322.723261112362,25.6061916958409,293,-0.424939199925216,0.293,999,0.424939199925216,6255,16,79.605079875,154.351772559434,24.8704661894501,1,-3.00543995094638,0.001,999,3.00543995094638,16,1325.107445,1748.112650125,30389.5900214399,14,-2.42651673500903,0.013986013986014,1000
18,316.431740143791,322.388545470065,24.5820880432983,342,-0.242323000217953,0.342,999,0.242323000217953,6256,18,80.3332816666667,147.06666542131,22.219157307642,2,-3.00341650363542,0.002,999,3.00341650363542,18,1477.015593,1895.6797267605,32357.0757742883,14,-2.32745409613389,0.013986013986014,1000
23,290.319789067194,322.212225268015,20.6915114966694,77,-1.54132945802219,0.077,999,1.54132945802219,6257,23,69.6844656521739,133.960858271837,19.4167978239199,2,-3.31034979107007,0.002,999,3.31034979107007,23,1608.111501,2244.2606724655,34625.5398047697,2,-3.4186976192741,0.001998001998002,1000
26,289.88052576,322.351203026316,19.3720916824353,56,-1.67615752591945,0.056,999,1.67615752591945,6258,26,83.5483111538461,127.934703123123,17.3995482332951,3,-2.55100830056845,0.003,999,2.55100830056845,26,1892.868191,2438.98084656,35060.8969348033,3,-2.91655875527733,0.002997002997003,1000
27,284.720492854701,322.604216498598,18.9054088985893,33,-2.0038563485778,0.033,999,2.0038563485778,6259,27,77.0941338518519,126.373723691173,16.9573702317286,1,-2.90608680272337,0.001,999,2.90608680272337,27,1847.510953,2501.070921189,35914.6369877754,1,-3.44865462089523,0.000999000999000999,1000
27,275.228612712251,322.714120557577,18.967605192863,17,-2.50350570683505,0.017,999,2.50350570683505,6260,27,72.687009037037,126.281116943091,16.5682083464135,1,-3.23475579166384,0.001,999,3.23475579166384,27,1788.014768,2500.773605641,35236.1095242689,1,-3.79707027764074,0.000999000999000999,1000
33,309.737437272727,322.69875800798,16.1371110800178,213,-0.803199573392165,0.213,999,0.803199573392165,6261,33,72.2574718787879,117.373716574757,14.0434457624759,1,-3.2126192858251,0.001,999,3.2126192858251,33,2228.010388,2866.782535301,37066.8359452814,1,-3.31782299782338,0.000999000999000999,1000
27,291.191780267806,322.647324316761,18.4299264497682,55,-1.70676449169175,0.055,999,1.70676449169175,6262,27,68.6427648888889,126.641145556149,17.1147180674318,1,-3.38880140699641,0.001,999,3.38880140699641,27,1918.935567,2507.3791429345,34522.0867674453,1,-3.16706010899952,0.000999000999000999,1000
27,299.31267588604,322.669227558653,18.5223801579953,114,-1.26099083775315,0.114,999,1.26099083775315,6263,27,72.4897796296296,126.350676778705,17.3153511304829,1,-3.11058648150978,0.001,999,3.11058648150978,27,1961.587584,2502.488290936,33442.1110543741,3,-2.95781295423764,0.002997002997003,1000
25,298.72942186,322.786338041738,19.8393091357985,117,-1.21258840300691,0.117,999,1.21258840300691,6264,25,83.2538832,130.26895745001,18.1101167772546,2,-2.59606687401698,0.002,999,2.59606687401698,25,1908.143232,2373.6690135695,31952.7094931324,8,-2.60429329287702,0.00799200799200799,1000
24,293.33323876087,322.64976383441,20.3043191037408,94,-1.44385659640957,0.094,999,1.44385659640957,6265,24,97.9062518333333,131.769648615699,18.534967911592,22,-1.82700056152712,0.022,999,1.82700056152712,24,1882.797278,2308.723874087,31866.7258587719,11,-2.3859758160094,0.010989010989011,1000
26,304.564673212308,322.194878994591,19.4446423477713,169,-0.906687069217526,0.169,999,0.906687069217526,6266,26,95.9704274615385,127.684020620775,17.2975221934754,26,-1.83341826676184,0.026,999,1.83341826676184,26,2103.212485,2437.3222974775,33475.7904554585,40,-1.82609686245877,0.03996003996004,1000
27,299.706348188034,322.196744932283,19.0301554895742,128,-1.18182937373108,0.128,999,1.18182937373108,6267,27,94.9679571111111,126.06643868943,16.7053843330109,25,-1.86158432265856,0.025,999,1.86158432265856,27,2137.664349,2498.5962958325,34204.7440077002,28,-1.95156109547604,0.027972027972028,1000
28,303.079765560847,322.388910006228,18.6201940928528,151,-1.037000170304,0.151,999,1.037000170304,6268,28,89.9618565,124.347355844273,16.3755497737072,11,-2.09980732368953,0.011,999,2.09980732368953,28,2171.802771,2561.2098848855,34953.0961147005,21,-2.08286468016504,0.020979020979021,1000
35,286.388563018487,322.583576603595,16.4679808588329,26,-2.1979023351666,0.026,999,2.1979023351666,6269,35,86.3435637142857,115.074639673674,13.6905531318714,9,-2.09860592794476,0.009,999,2.09860592794476,35,2486.902546,2977.017170742,36991.4909305186,8,-2.5482776424515,0.00799200799200799,1000
37,286.602887855856,322.541049132294,15.971963126341,22,-2.25007790164312,0.022,999,2.25007790164312,6270,37,88.5970479459459,112.866303842275,13.28307538631,31,-1.82708109308342,0.031,999,1.82708109308342,37,2615.120591,3088.2790582875,37828.1758692565,11,-2.43275804022238,0.010989010989011,1000
41,282.140527092683,322.446285997967,15.0727106254831,14,-2.6740882848995,0.014,999,2.6740882848995,6271,41,83.6720242926829,108.861667608779,12.0571652968108,11,-2.08918453848845,0.011,999,2.08918453848845,41,2731.280068,3308.895810909,40205.8703098258,2,-2.88067515979933,0.001998001998002,1000
45,271.940409232323,322.381995374945,14.2011551016796,4,-3.55193544338204,0.004,999,3.55193544338204,6272,45,82.8623815111111,105.412137284529,11.1422419015492,22,-2.02380777339635,0.022,999,2.02380777339635,45,2899.059528,3527.5148608565,41154.4341497423,1,-3.09789075416792,0.000999000999000999,1000
44,274.770851684989,322.265507624819,14.6710267350855,7,-3.23730961693685,0.007,999,3.23730961693685,6273,44,82.3764499545454,106.362341054464,11.3464460504395,14,-2.1139562990289,0.014,999,2.1139562990289,44,2831.331689,3479.720035597,41444.5029756388,1,-3.18494350286475,0.000999000999000999,1000
46,242.39765066087,322.620283727922,13.8901633828271,1,-5.77549960040316,0.001,999,5.77549960040316,6274,46,75.0173217391304,104.829101585194,11.411039160436,4,-2.6125385626075,0.004,999,2.6125385626075,46,2808.880722,3591.9610559915,42576.7926193997,1,-3.79507048427846,0.000999000999000999,1000
48,238.537538423759,322.567303380614,13.4481845421988,1,-6.24840956734195,0.001,999,6.24840956734195,6275,48,74.4836275416667,103.56304660498,11.2166938185115,4,-2.59251251160319,0.004,999,2.59251251160319,48,2871.089383,3693.710522998,43677.7030054198,1,-3.9361348661818,0.000999000999000999,1000
49,244.02213347619,322.324704560491,13.3813124364763,1,-5.85163611237821,0.001,999,5.85163611237821,6276,49,77.2629634285714,102.829708281465,10.8256322251989,8,-2.3616860725586,0.008,999,2.3616860725586,49,2976.424926,3746.9323301105,45237.327830652,2,-3.62266641425027,0.001998001998002,1000
50,243.484262302041,322.281862297168,13.3279392805775,1,-5.91221180831438,0.001,999,5.91221180831438,6277,50,79.1487376,102.108101037077,10.6529643462755,15,-2.1552088874778,0.015,999,2.1552088874778,50,3062.200762,3797.3720902195,46403.3701875581,2,-3.41282327014744,0.001998001998002,1000
56,239.241453294805,322.089391260363,12.3537303640435,1,-6.70630939191398,0.001,999,6.70630939191398,6278,56,75.2631573214286,98.1329717520735,9.41128576826022,9,-2.43004144107216,0.009,999,2.43004144107216,56,3263.853509,4097.515371692,47856.5326321741,2,-3.81082775616675,0.001998001998002,1000
66,245.316509336131,322.185897146676,11.2995660152212,1,-6.80286196009637,0.001,999,6.80286196009637,6279,66,78.9983803030303,92.7723916752813,8.13607830461839,45,-1.69295462218356,0.045,999,1.69295462218356,66,3761.685265,4563.2786561025,55174.1508235218,1,-3.41260717107742,0.000999000999000999,1000
72,248.462886687011,322.071471305931,10.419998240992,1,-7.06416478357412,0.001,999,7.06416478357412,6280,72,84.8041088611111,90.4366862111,7.69588669928251,223,-0.731894526268689,0.223,999,0.731894526268689,72,4214.270053,4837.372229446,56036.5835706811,4,-2.63222762988022,0.003996003996004,1000
73,253.033534795282,322.25907948757,10.2432805793111,1,-6.75814199916641,0.001,999,6.75814199916641,6281,73,85.3568036164384,89.7210074098208,7.57563485721944,267,-0.576084232626842,0.267,999,0.576084232626842,73,4413.790015,4879.4519261715,54729.1758201752,25,-1.9904957848081,0.024975024975025,1000
76,266.453094909474,321.963829141227,10.2644342693508,1,-5.40806563470394,0.001,999,5.40806563470394,6282,76,86.5483211578947,88.6101062678995,7.50046306076171,389,-0.274887709372353,0.389,999,0.274887709372353,76,4628.694013,5014.697707042,54426.8946486804,55,-1.65456823678723,0.0549450549450549,1000
11,310.169778,321.976543083538,31.8510888583037,291,-0.37068638802469,0.291,999,0.37068638802469,6345,11,83.5253489090909,176.751286254254,33.062700780688,1,-2.8196709628639,0.001,999,2.8196709628639,11,998.263989,1348.4421578975,26842.6070279076,23,-2.13735529154346,0.022977022977023,1000
9,299.664247,322.102439804916,36.415318990783,217,-0.61617455034776,0.217,999,0.61617455034776,6346,9,59.44785,190.2077954777,38.8475297471177,1,-3.3659783859848,0.001,999,3.3659783859848,9,793.783718,1164.9306884805,24690.9321657811,12,-2.36198522579747,0.011988011988012,1000
10,298.455657688889,321.838245059393,34.4623544017655,216,-0.678496515296294,0.216,999,0.678496515296294,6347,10,65.1080914,183.525854078679,36.0399817867717,1,-3.28573314435313,0.001,999,3.28573314435313,10,851.80885,1257.6622848055,26344.718530548,10,-2.50047458312243,0.00999000999000999,1000
10,298.455657688889,321.838245059393,34.4623544017655,216,-0.678496515296294,0.216,999,0.678496515296294,6348,10,65.1080914,183.525854078679,36.0399817867717,1,-3.28573314435313,0.001,999,3.28573314435313,10,851.80885,1257.6622848055,26344.718530548,10,-2.50047458312243,0.00999000999000999,1000
10,298.455657688889,321.838245059393,34.4623544017655,216,-0.678496515296294,0.216,999,0.678496515296294,6349,10,65.1080914,183.525854078679,36.0399817867717,1,-3.28573314435313,0.001,999,3.28573314435313,10,851.80885,1257.6622848055,26344.718530548,10,-2.50047458312243,0.00999000999000999,1000
6,267.065102933333,322.207616782249,44.5806960497906,100,-1.23691460060042,0.1,999,1.23691460060042,635,6,182.561669666667,220.557990488155,54.4185857876893,238,-0.698223231484339,0.238,999,0.698223231484339,6,732.708782,872.431741521,17503.6367982488,128,-1.05609656352126,0.127872127872128,1000
12,288.184927212121,321.667076909485,30.7710459110808,131,-1.08810567551449,0.131,999,1.08810567551449,6350,12,64.1970631666667,171.589291747581,30.6930218420214,1,-3.49891350332554,0.001,999,3.49891350332554,12,935.133542,1433.650613018,27784.195775305,4,-2.99075694199084,0.003996003996004,1000
12,288.184927212121,321.667076909485,30.7710459110808,131,-1.08810567551449,0.131,999,1.08810567551449,6351,12,64.1970631666667,171.589291747581,30.6930218420214,1,-3.49891350332554,0.001,999,3.49891350332554,12,935.133542,1433.650613018,27784.195775305,4,-2.99075694199084,0.003996003996004,1000
11,295.436387018182,321.861948741087,32.8155333974069,175,-0.805276007641944,0.175,999,0.805276007641944,6352,11,71.5529774545455,177.135467109473,32.95800887459,2,-3.20354576202356,0.002,999,3.20354576202356,11,919.809769,1345.2600084935,26993.5393735381,11,-2.58951753456221,0.010989010989011,1000
12,310.128802515152,322.441811024555,30.2461662660972,278,-0.407093196574963,0.278,999,0.407093196574963,6353,12,97.556136,171.423967658825,30.8754629533781,6,-2.39244450424487,0.006,999,2.39244450424487,12,1111.605209,1432.4196386665,27469.5466685933,36,-1.93565586457406,0.035964035964036,1000
13,314.449493769231,322.708977181489,28.6603295683352,320,-0.288185221058438,0.32,999,0.288185221058438,6354,13,107.909653846154,166.530014066374,29.4330671680035,20,-1.99164972802923,0.02,999,1.99164972802923,13,1227.681143,1515.364082584,28629.4086802787,56,-1.70023095456148,0.0559440559440559,1000
12,315.886919121212,323.078481764355,30.1310177702425,336,-0.238676393143463,0.336,999,0.238676393143463,6355,12,102.606152333333,171.336471230063,31.7953653689085,8,-2.16164582791487,0.008,999,2.16164582791487,12,1141.905307,1429.1071991945,27942.724966097,47,-1.71811772719889,0.046953046953047,1000
13,325.816984153846,323.04269198374,28.4715680886508,462,0.0974407929155089,0.462,999,-0.0974407929155089,6356,13,123.95531,166.331894110572,29.5101823716451,74,-1.43599871992962,0.074,999,1.43599871992962,13,1331.977908,1512.2226074175,28930.0511368,143,-1.05971211976252,0.142857142857143,1000
18,324.363746823529,323.17566185193,23.5229837355881,463,0.0505074094746591,0.463,999,-0.0505074094746591,6357,18,102.168261444444,147.203562100323,22.6050639008943,27,-1.99226601850466,0.027,999,1.99226601850466,18,1607.781159,1897.74186259,31703.9897942096,53,-1.62847908485589,0.0529470529470529,1000
20,322.256096210526,323.083848189758,22.3039980834933,428,-0.0371122691157527,0.428,999,0.0371122691157527,6358,20,91.7096614,141.475272826527,20.7448734767635,11,-2.39893540359595,0.011,999,2.39893540359595,20,1671.112672,2039.240517646,33365.6974202627,25,-2.01534111829897,0.024975024975025,1000
23,302.421262640316,322.762522783811,20.4181849411491,159,-0.996232534974308,0.159,999,0.996232534974308,6359,23,81.6178155652174,133.782994956696,18.771424116877,2,-2.7789675981258,0.002,999,2.7789675981258,23,1745.345025,2244.7894143635,35033.0652236248,5,-2.66838241488149,0.004995004995005,1000
10,297.027872222222,321.620578051496,34.5561325737012,203,-0.71167413705288,0.203,999,0.71167413705288,636,10,140.7433144,182.60674766046,36.2343665182868,111,-1.15535159802871,0.111,999,1.15535159802871,10,1053.828808,1253.665424555,23518.7053728958,101,-1.30307184797728,0.100899100899101,1000
25,282.071329573333,322.334376464625,19.6876253644354,31,-2.04509412110331,0.031,999,2.04509412110331,6360,25,71.5466084,129.871400401361,17.9538576618545,2,-3.2485938732421,0.002,999,3.2485938732421,25,1701.072751,2374.4107841845,34827.7727483029,1,-3.60803128871664,0.000999000999000999,1000
28,290.18478315873,322.227432572482,18.3089224239159,49,-1.75011115738285,0.049,999,1.75011115738285,6361,28,82.4744927142857,124.44321813678,16.4898947856741,6,-2.54511784144039,0.006,999,2.54511784144039,28,1968.060996,2560.189931352,36136.300631872,2,-3.11490236732217,0.001998001998002,1000
28,291.947753666667,322.412261369388,18.3535288073512,68,-1.65987195282681,0.068,999,1.65987195282681,6362,28,85.6209482142857,124.585571373087,16.0920010060547,9,-2.42136594101262,0.009,999,2.42136594101262,28,1997.605432,2563.592851813,34413.1606121795,2,-3.05101608697728,0.001998001998002,1000
32,301.051536701613,322.822450380074,16.6101268194459,110,-1.31070123155068,0.11,999,1.31070123155068,6363,32,65.7022785625,118.760754366867,14.6050476591321,1,-3.63288618036047,0.001,999,3.63288618036047,32,2111.507529,2811.890905421,37732.5089550779,1,-3.60560367463526,0.000999000999000999,1000
26,294.564586086154,323.039788332268,19.0960685218278,74,-1.49115521938797,0.074,999,1.49115521938797,6364,26,72.1761680769231,128.718831083776,17.6434997905553,1,-3.20473056242054,0.001,999,3.20473056242054,26,1895.19613,2445.122528157,33051.0162549221,3,-3.02490791842134,0.002997002997003,1000
27,297.991243760684,322.982546741325,18.7665158734344,101,-1.3316964720137,0.101,999,1.3316964720137,6365,27,73.7610366666667,126.609930712639,17.1637606710324,1,-3.07909758583188,0.001,999,3.07909758583188,27,1953.501909,2500.8396402335,32918.7121832674,4,-3.01671282258733,0.003996003996004,1000
25,298.72942186,322.786338041738,19.8393091357985,117,-1.21258840300691,0.117,999,1.21258840300691,6366,25,83.2538832,130.26895745001,18.1101167772546,2,-2.59606687401698,0.002,999,2.59606687401698,25,1908.143232,2373.6690135695,31952.7094931324,8,-2.60429329287702,0.00799200799200799,1000
24,293.33323876087,322.64976383441,20.3043191037408,94,-1.44385659640957,0.094,999,1.44385659640957,6367,24,97.9062518333333,131.769648615699,18.534967911592,22,-1.82700056152712,0.022,999,1.82700056152712,24,1882.797278,2308.723874087,31866.7258587719,11,-2.3859758160094,0.010989010989011,1000
25,298.80857362,322.386977592696,19.7701627329541,122,-1.19262569009582,0.122,999,1.19262569009582,6368,25,85.15352544,129.659299403083,17.978460461383,3,-2.47550528915864,0.003,999,2.47550528915864,25,1920.015996,2374.929829673,32671.548258541,7,-2.5167743891715,0.00699300699300699,1000
28,303.079765560847,322.388910006228,18.6201940928528,151,-1.037000170304,0.151,999,1.037000170304,6369,28,89.9618565,124.347355844273,16.3755497737072,11,-2.09980732368953,0.011,999,2.09980732368953,28,2171.802771,2561.2098848855,34953.0961147005,21,-2.08286468016504,0.020979020979021,1000
11,307.516165127273,321.228201637911,33.3620181609769,277,-0.411007405021939,0.277,999,0.411007405021939,637,11,125.522700727273,176.823671996178,33.2372704850295,63,-1.54347726273166,0.063,999,1.54347726273166,11,1139.604644,1342.00638891,24638.7783179369,108,-1.28945047712433,0.107892107892108,1000
29,298.986894433498,322.383226895953,18.3407260222811,120,-1.2756491991665,0.12,999,1.2756491991665,6370,29,87.683616,122.723210560561,15.7878619652838,9,-2.21940086869329,0.009,999,2.21940086869329,29,2193.212812,2621.1590860575,35769.2568679151,14,-2.26273810633881,0.013986013986014,1000
34,289.197115668449,322.851415193598,16.8181502200975,39,-2.00107021787286,0.039,999,2.00107021787286,6371,34,88.9195417058824,116.580903325031,14.4815633466896,18,-1.91010880227042,0.018,999,1.91010880227042,34,2458.206427,2921.55875559,34723.5835631111,12,-2.48656078588298,0.011988011988012,1000
40,285.147882905128,322.653261095436,15.5141839329469,17,-2.41748959226012,0.017,999,2.41748959226012,6372,40,87.02633295,110.043296311962,12.1905769867663,28,-1.88809466417778,0.028,999,1.88809466417778,40,2725.158243,3256.293710447,40102.9069531413,6,-2.65226781871944,0.00599400599400599,1000
42,279.342585038328,322.591298024892,14.8555951171085,8,-2.91127434785546,0.008,999,2.91127434785546,6373,42,83.3712558571429,108.129952140092,11.9079416227479,17,-2.07917514775624,0.017,999,2.07917514775624,42,2766.896047,3367.4401164755,40651.0939008557,3,-2.9785765373767,0.002997002997003,1000
44,268.04452892389,322.44321685796,14.3759952221843,2,-3.78399457521558,0.002,999,3.78399457521558,6374,44,81.9124136818182,106.450242457002,11.540326814969,16,-2.12626810042815,0.016,999,2.12626810042815,44,2830.693271,3477.855793116,40115.8060067273,1,-3.23113867523168,0.000999000999000999,1000
47,266.831132416281,322.576436388199,13.9588874719514,2,-3.99353487761338,0.002,999,3.99353487761338,6375,47,77.9890842978723,104.16242396537,11.0849033011892,7,-2.36116986827384,0.007,999,2.36116986827384,47,2898.507685,3635.875213575,41888.7431422638,1,-3.60276009567516,0.000999000999000999,1000
46,242.346781256039,322.543559329489,13.715436735661,1,-5.8471909877236,0.001,999,5.8471909877236,6376,46,75.5238412173913,104.898914788745,11.4904818119016,5,-2.55647013347411,0.005,999,2.55647013347411,46,2817.470075,3591.304268327,42081.3717736789,1,-3.77227175345736,0.000999000999000999,1000
47,240.086079165587,322.63394235122,13.5523491551533,1,-6.09103722466032,0.001,999,6.09103722466032,6377,47,72.4750441276596,104.209910063255,11.2548574890586,3,-2.81965950847855,0.003,999,2.81965950847855,47,2827.034222,3642.714185568,42819.5032016824,1,-3.94183990981011,0.000999000999000999,1000
53,242.36169679971,322.491017900265,12.5415827310142,1,-6.38909161779103,0.001,999,6.38909161779103,6378,53,68.6961836981132,100.257681338659,10.2181297692773,1,-3.08877439934672,0.001,999,3.08877439934672,53,3039.582037,3947.13725735,46733.6898429348,1,-4.19815069000025,0.000999000999000999,1000
57,230.718372914787,322.348639123403,12.265142424979,1,-7.47078696958327,0.001,999,7.47078696958327,6379,57,69.9277980350877,97.4874698792125,9.48086887542565,2,-2.90687195511788,0.002,999,2.90687195511788,57,3186.085579,4142.198677245,47454.5637820219,1,-4.38904744013569,0.000999000999000999,1000
12,311.766275424242,321.129974257303,31.1325270772439,308,-0.300768993465509,0.308,999,0.300768993465509,638,12,120.108213666667,171.054247632633,31.0017574233188,48,-1.64332728852479,0.048,999,1.64332728852479,12,1197.629776,1426.654322053,25537.9203673616,78,-1.43314214213397,0.0779220779220779,1000
61,225.268172885246,322.409337670205,11.813168115519,1,-8.22312556928263,0.001,999,8.22312556928263,6380,61,68.5135234098361,95.2532546656493,8.87897171018086,1,-3.01157973340006,0.001,999,3.01157973340006,61,3325.135527,4333.9191281195,49762.1530617453,1,-4.52218611638195,0.000999000999000999,1000
66,251.634286620047,322.231987139183,11.2789313791083,1,-6.25925436960304,0.001,999,6.25925436960304,6381,66,82.3412498787879,92.7478318124791,8.28810843858913,101,-1.25560397897771,0.101,999,1.25560397897771,66,3914.566701,4567.610870176,55087.1675632572,5,-2.78238571394004,0.004995004995005,1000
72,255.226109137715,322.050601622942,10.5573042131251,1,-6.32969280189431,0.001,999,6.32969280189431,6382,72,92.0243360833333,90.1643083039706,7.73676998501082,599,0.240413994853964,0.599,999,-0.240413994853964,72,4483.305562,4839.2462467835,55883.1501293423,64,-1.50569563709141,0.0639360639360639,1000
